longitude,latitude,timestamp,sog,tws,twd,heading,allure,hypernet,net,inline,ctd_keel,ctd_profile,ctd_intercomp
13.331591666666668,40.82105166666667,2026-06-15T11:55:21Z,5.0,8.3,209.7,272.6,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.329458333333331,40.82149833333334,2026-06-15T11:56:35Z,4.8,9.9,198.2,275.0,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.327345,40.82190666666667,2026-06-15T11:57:46Z,4.9,9.6,195.5,271.9,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.325220000000002,40.822343333333336,2026-06-15T11:58:57Z,5.4,9.4,207.0,272.1,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.323119999999998,40.82279666666667,2026-06-15T12:00:14Z,4.7,6.6,217.6,268.3,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
13.321006666666666,40.82320333333333,2026-06-15T12:01:32Z,4.6,9.0,197.9,274.4,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.318888333333332,40.82364333333333,2026-06-15T12:02:51Z,4.4,8.3,209.2,271.8,close-hauled,OFF,OFF,OFF,OFF,OFF,OFF
13.316791666666665,40.82409166666666,2026-06-15T12:04:09Z,5.1,8.8,205.2,267.2,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.314656666666668,40.82452166666667,2026-06-15T12:05:26Z,4.1,9.5,206.1,270.9,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.31253,40.824955,2026-06-15T12:06:38Z,5.3,9.0,206.1,270.6,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.310425000000002,40.82535666666667,2026-06-15T12:07:46Z,5.2,8.8,201.3,272.6,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.30829,40.82579666666666,2026-06-15T12:08:54Z,5.2,6.7,195.1,272.1,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.3062,40.82627166666667,2026-06-15T12:10:06Z,4.9,9.2,206.6,271.2,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.304066666666666,40.82667166666667,2026-06-15T12:11:14Z,5.5,9.5,193.6,270.0,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.301945,40.82709833333333,2026-06-15T12:12:22Z,4.9,8.3,200.2,271.7,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.299865,40.827585,2026-06-15T12:13:38Z,4.6,6.4,200.4,270.3,close reach,OFF,OFF,OFF,OFF,OFF,OFF
13.297735,40.82803666666667,2026-06-15T12:14:58Z,4.7,7.1,200.6,267.2,close reach,OFF,OFF,OFF,OFF,OFF,OFF
